tube_assembly_id,comp_weight
TA-04547,0.042
TA-04548,0.262
TA-04549,0.108
TA-04550,0.108
TA-04551,0.042
TA-04552,0.042
TA-04553,0.34
TA-04554,0.28
TA-04555,0
TA-04556,0.096
TA-04557,0.042
TA-04558,0.042
TA-04559,0.057
TA-04560,0.192
TA-04561,0.018
TA-04562,0.018
TA-04563,0.018
TA-04564,0.018
TA-04565,0.018
TA-04566,0.018
TA-04567,0.018
TA-04568,0.018
TA-04569,0.018
TA-04570,0.018
TA-04571,0.018
TA-04572,0.018
TA-04573,0.018
TA-04574,0.018
TA-04575,0.018
TA-04576,0.018
TA-04577,0
TA-04578,0.054
TA-04579,0.042
TA-04580,0.324
TA-04581,0.018
TA-04582,0.236
TA-04583,0
TA-04584,0
TA-04585,0
TA-04586,0.018
TA-04587,0.018
TA-04588,0.018
TA-04589,0.018
TA-04590,0.018
TA-04591,0.018
TA-04592,0.018
TA-04593,0.018
TA-04594,0.018
TA-04595,0.018
TA-04596,1.177
TA-04597,1.177
TA-04598,0.033
TA-04599,4.423
TA-04600,0.042
TA-04601,0.042
TA-04602,0.155
TA-04603,0.096
TA-04604,0.042
TA-04605,0
TA-04606,0.324
TA-04607,0.018
TA-04608,0.042
TA-04609,0.042
TA-04610,0.358
TA-04611,0.358
TA-04612,0.358
TA-04613,0.358
TA-04614,0
TA-04615,0
TA-04616,0.131
TA-04617,0.061
TA-04618,0.061
TA-04619,2.632
TA-04620,0.154
TA-04621,0.166
TA-04622,0.166
TA-04623,0.112
TA-04624,0.154
TA-04625,0.096
TA-04626,0.096
TA-04627,0.11
TA-04628,0.018
TA-04629,0.048
TA-04630,0.076
TA-04631,0.018
TA-04632,0.018
TA-04633,0.018
TA-04634,0.21
TA-04635,0.096
TA-04636,0.098
TA-04637,0.042
TA-04638,0.042
TA-04639,0
TA-04640,0
TA-04641,0.218
TA-04642,0.018
TA-04643,0.018
TA-04644,0.018
TA-04645,0.018
TA-04646,0.018
TA-04647,0.018
TA-04648,0.018
TA-04649,0.018
TA-04650,0.018
TA-04651,0.173
TA-04652,0.173
TA-04653,0.166
TA-04654,0.166
TA-04655,0.048
TA-04656,0.048
TA-04657,0.13
TA-04658,0.112
TA-04659,0.112
TA-04660,0.112
TA-04661,0.042
TA-04662,0.112
TA-04663,0.112
TA-04664,0.327
TA-04665,0.165
TA-04666,0.158
TA-04667,0.173
TA-04668,0.048
TA-04669,0.048
TA-04670,0.772
TA-04671,0.28
TA-04672,0.037
TA-04673,1.157
TA-04674,0.4
TA-04675,0.34
TA-04676,0.34
TA-04677,0.55
TA-04678,0.132
TA-04679,0.066
TA-04680,0.066
TA-04681,0.074
TA-04682,0.066
TA-04683,0.066
TA-04684,0.112
TA-04685,0.112
TA-04686,0.042
TA-04687,0.212
TA-04688,0.212
TA-04689,0.212
TA-04690,0.154
TA-04691,0.042
TA-04692,0
TA-04693,0
TA-04694,0.332
TA-04695,0.332
TA-04696,0.305
TA-04697,0.513
TA-04698,0.364
TA-04699,0.364
TA-04700,0.166
TA-04701,0.305
TA-04702,0.305
TA-04703,0.069
TA-04704,0.042
TA-04705,0
TA-04706,0
TA-04707,0.631
TA-04708,0.033
TA-04709,0
TA-04710,0.061
TA-04711,0.125
TA-04712,0.78
TA-04713,0.399
TA-04714,1.3
TA-04715,0.1
TA-04716,0.1
TA-04717,0.244
TA-04718,0.042
TA-04719,0.114
TA-04720,0
TA-04721,0.112
TA-04722,0.112
TA-04723,0.55
TA-04724,0
TA-04725,
TA-04726,0.028
TA-04727,
TA-04728,
TA-04729,
TA-04730,0.11
TA-04731,0.11
TA-04732,0.11
TA-04733,0.055
TA-04734,1.172
TA-04735,0.145
TA-04736,
TA-04737,0.028
TA-04738,0.028
TA-04739,0.499
TA-04740,0.048
TA-04741,0.05
TA-04742,0.018
TA-04743,0.018
TA-04744,0.018
TA-04745,0.028
TA-04746,0.018
TA-04747,0.018
TA-04748,0.336
TA-04749,0.028
TA-04750,0.076
TA-04751,0.018
TA-04752,0.018
TA-04753,0.034
TA-04754,0.034
TA-04755,0.054
TA-04756,0.018
TA-04757,0.018
TA-04758,0
TA-04759,0.028
TA-04760,0.028
TA-04761,0.028
TA-04762,0.028
TA-04763,0.028
TA-04764,0
TA-04765,0.048
TA-04766,0.048
TA-04767,0.048
TA-04768,0.028
TA-04769,0
TA-04770,0.11
TA-04771,0.028
TA-04772,0.028
TA-04773,0.018
TA-04774,0.046
TA-04775,0.028
TA-04776,0.11
TA-04777,0.131
TA-04778,0.307
TA-04779,
TA-04780,0
TA-04781,0.028
TA-04782,0.048
TA-04783,0.048
TA-04784,0.131
TA-04785,0.131
TA-04786,0.028
TA-04787,
TA-04788,0.131
TA-04789,0.038
TA-04790,0.11
TA-04791,0.11
TA-04792,0.11
TA-04793,0.076
TA-04794,0.592
TA-04795,0.028
TA-04796,0.028
TA-04797,0.028
TA-04798,0.028
TA-04799,0.028
TA-04800,0.028
TA-04801,0.028
TA-04802,0.262
TA-04803,0.262
TA-04804,0.018
TA-04805,0.048
TA-04806,0.048
TA-04807,0.096
TA-04808,0.096
TA-04809,0.096
TA-04810,0.096
TA-04811,0.096
TA-04812,0.096
TA-04813,0.096
TA-04814,0.096
TA-04815,0.096
TA-04816,0.262
TA-04817,0.096
TA-04818,0.096
TA-04819,0.096
TA-04820,0.096
TA-04821,0.096
TA-04822,0.096
TA-04823,0.096
TA-04824,0.096
TA-04825,0.042
TA-04826,0.096
TA-04827,0.122
TA-04828,0.014
TA-04829,0.096
TA-04830,0.21
TA-04831,0.028
TA-04832,0.066
TA-04833,0.028
TA-04834,0.028
TA-04835,0.028
TA-04836,0.042
TA-04837,0.042
TA-04838,0.218
TA-04839,0.028
TA-04840,0.2
TA-04841,0.2
TA-04842,0.1
TA-04843,0.1
TA-04844,0.192
TA-04845,0.7
TA-04846,0.324
TA-04847,0
TA-04848,0.158
TA-04849,0.21
TA-04850,0.098
TA-04851,0.028
TA-04852,0.124
TA-04853,0.061
TA-04854,0.042
TA-04855,0.096
TA-04856,0.096
TA-04857,0.527
TA-04858,0.527
TA-04859,0.098
TA-04860,0.175
TA-04861,0.175
TA-04862,0.175
TA-04863,0.175
TA-04864,0.192
TA-04865,0.192
TA-04866,0.042
TA-04867,0.324
TA-04868,0
TA-04869,0.033
TA-04870,0.122
TA-04871,0.028
TA-04872,0.118
TA-04873,0.118
TA-04874,0.018
TA-04875,0.018
TA-04876,0.058
TA-04877,0.158
TA-04878,0.158
TA-04879,0.194
TA-04880,0.194
TA-04881,0.158
TA-04882,0
TA-04883,0.088
TA-04884,0.088
TA-04885,0.088
TA-04886,0.088
TA-04887,0.074
TA-04888,0.066
TA-04889,0.074
TA-04890,0.074
TA-04891,0.042
TA-04892,0.021
TA-04893,0
TA-04894,0
TA-04895,0.018
TA-04896,0.018
TA-04897,0.018
TA-04898,0.018
TA-04899,0.018
TA-04900,0.018
TA-04901,0.018
TA-04902,0.018
TA-04903,0.018
TA-04904,0.018
TA-04905,0.018
TA-04906,0.018
TA-04907,0.018
TA-04908,0.042
TA-04909,0.113
TA-04910,0.1
TA-04911,0.1
TA-04912,0.018
TA-04913,0.192
TA-04914,0.192
TA-04915,0.11
TA-04916,0.11
TA-04917,0
TA-04918,0
TA-04919,0.131
TA-04920,0.131
TA-04921,0.192
TA-04922,0.042
TA-04923,0.061
TA-04924,0
TA-04925,0
TA-04926,0.21
TA-04927,0.192
TA-04928,0
TA-04929,0
TA-04930,0.096
TA-04931,0.018
TA-04932,0.324
TA-04933,0.324
TA-04934,0.122
TA-04935,0.122
TA-04936,0.122
TA-04937,0.122
TA-04938,0
TA-04939,0.028
TA-04940,0.028
TA-04941,0.028
TA-04942,0.076
TA-04943,0.048
TA-04944,0.048
TA-04945,0.048
TA-04946,0.042
TA-04947,3.843
TA-04948,0.098
TA-04949,0.042
TA-04950,0
TA-04951,0.18
TA-04952,0.042
TA-04953,0
TA-04954,0.34
TA-04955,0.55
TA-04956,0.34
TA-04957,0.55
TA-04958,1.566
TA-04959,0.55
TA-04960,0.387
TA-04961,0.042
TA-04962,0.042
TA-04963,0.042
TA-04964,0.096
TA-04965,0.053
TA-04966,0.037
TA-04967,0.122
TA-04968,0.122
TA-04969,0.122
TA-04970,0.122
TA-04971,0.114
TA-04972,2.877
TA-04973,0.21
TA-04974,0.033
TA-04975,0
TA-04976,0.522
TA-04977,0.028
TA-04978,0.078
TA-04979,2.877
TA-04980,0.066
TA-04981,0.066
TA-04982,0.074
TA-04983,0.074
TA-04984,0.074
TA-04985,0.066
TA-04986,0.066
TA-04987,0.018
TA-04988,0.018
TA-04989,0.018
TA-04990,0.018
TA-04991,1.38
TA-04992,1.741
TA-04993,0.042
TA-04994,0.042
TA-04995,0.042
TA-04996,0.042
TA-04997,0.042
TA-04998,0.042
TA-04999,0.009
TA-05000,0.289
TA-05001,0.061
TA-05002,0.387
TA-05003,0
TA-05004,0.1
TA-05005,0.2
TA-05006,2.88
TA-05007,0.289
TA-05008,0.155
TA-05009,0.122
TA-05010,0.21
TA-05011,0.093
TA-05012,0.166
TA-05013,0.04
TA-05014,0
TA-05015,0
TA-05016,0.112
TA-05017,0.112
TA-05018,0.54
TA-05019,0.124
TA-05020,0.124
TA-05021,0.21
TA-05022,0.028
TA-05023,0.014
TA-05024,0.042
TA-05025,0.042
TA-05026,0.096
TA-05027,0.096
TA-05028,0
TA-05029,0
TA-05030,0
TA-05031,0
TA-05032,0.108
TA-05033,0.21
TA-05034,0.09
TA-05035,0.11
TA-05036,0.018
TA-05037,0.018
TA-05038,0.018
TA-05039,0.018
TA-05040,0.018
TA-05041,0.018
TA-05042,0.018
TA-05043,0.018
TA-05044,0.018
TA-05045,0.018
TA-05046,0.018
TA-05047,0.018
TA-05048,0.018
TA-05049,0.018
TA-05050,0.018
TA-05051,0.018
TA-05052,0.018
TA-05053,0.042
TA-05054,0.341
TA-05055,0.122
TA-05056,0.387
TA-05057,0.387
TA-05058,0.061
TA-05059,0.098
TA-05060,0.098
TA-05061,0.096
TA-05062,0.096
TA-05063,0.098
TA-05064,0.096
TA-05065,0.096
TA-05066,0.096
TA-05067,0.096
TA-05068,0.124
TA-05069,0.042
TA-05070,4.263
TA-05071,4.263
TA-05072,0
TA-05073,0.048
TA-05074,0.038
TA-05075,0.048
TA-05076,0.048
TA-05077,0.048
TA-05078,0.048
TA-05079,0.048
TA-05080,0
TA-05081,0.168
TA-05082,0.122
TA-05083,0.122
TA-05084,0.11
TA-05085,1.362
TA-05086,0.042
TA-05087,0.042
TA-05088,0.042
TA-05089,0.042
TA-05090,1.76
TA-05091,0.126
TA-05092,0.126
TA-05093,0.126
TA-05094,0.097
TA-05095,0.1
TA-05096,0
TA-05097,0.11
TA-05098,0.11
TA-05099,0.092
TA-05100,0.11
TA-05101,
TA-05102,0.096
TA-05103,0.096
TA-05104,0.098
TA-05105,0.098
TA-05106,0.018
TA-05107,0.018
TA-05108,0.018
TA-05109,0.018
TA-05110,0.018
TA-05111,0.018
TA-05112,0.096
TA-05113,0.57
TA-05114,0.3
TA-05115,0.112
TA-05116,0.108
TA-05117,0.387
TA-05118,0.099
TA-05119,0.042
TA-05120,0.042
TA-05121,0.042
TA-05122,1.8
TA-05123,0
TA-05124,0.096
TA-05125,0.042
TA-05126,0.042
TA-05127,0
TA-05128,0.048
TA-05129,0.11
TA-05130,0
TA-05131,0
TA-05132,1.523
TA-05133,0.387
TA-05134,0
TA-05135,0.018
TA-05136,0.018
TA-05137,0.018
TA-05138,0.27
TA-05139,0.118
TA-05140,0.262
TA-05141,0.262
TA-05142,0.018
TA-05143,0.018
TA-05144,0.018
TA-05145,0.018
TA-05146,0.048
TA-05147,0.018
TA-05148,0.018
TA-05149,0.018
TA-05150,0.018
TA-05151,0.018
TA-05152,0.08
TA-05153,0.08
TA-05154,0.018
TA-05155,0.018
TA-05156,0.018
TA-05157,0.014
TA-05158,0.048
TA-05159,0.087
TA-05160,0.087
TA-05161,0.09
TA-05162,0.09
TA-05163,0.077
TA-05164,0.077
TA-05165,0.399
TA-05166,0.399
TA-05167,0.524
TA-05168,0.066
TA-05169,0.066
TA-05170,0.096
TA-05171,0.028
TA-05172,0.042
TA-05173,0.042
TA-05174,0.042
TA-05175,0.124
TA-05176,0.124
TA-05177,0.122
TA-05178,0.122
TA-05179,0
TA-05180,0
TA-05181,0
TA-05182,0.038
TA-05183,0.068
TA-05184,0.093
TA-05185,0.162
TA-05186,0.21
TA-05187,0.37
TA-05188,0.15
TA-05189,0.44
TA-05190,0
TA-05191,0
TA-05192,0
TA-05193,0.166
TA-05194,0.166
TA-05195,0.208
TA-05196,0.905
TA-05197,0.096
TA-05198,0.096
TA-05199,0.096
TA-05200,0.176
TA-05201,0.21
TA-05202,0.048
TA-05203,0.083
TA-05204,2.632
TA-05205,0.21
TA-05206,0
TA-05207,0.21
TA-05208,0.387
TA-05209,0.042
TA-05210,0.042
TA-05211,0.166
TA-05212,0.166
TA-05213,0
TA-05214,0.042
TA-05215,0.166
TA-05216,0.166
TA-05217,0.096
TA-05218,0.096
TA-05219,0.108
TA-05220,0.324
TA-05221,0.324
TA-05222,0.11
TA-05223,0.11
TA-05224,0.11
TA-05225,0.11
TA-05226,0.11
TA-05227,0.11
TA-05228,0.048
TA-05229,0.021
TA-05230,0.024
TA-05231,0.042
TA-05232,0.042
TA-05233,0.227
TA-05234,0.042
TA-05235,0.018
TA-05236,0.018
TA-05237,0.018
TA-05238,0.11
TA-05239,0.11
TA-05240,0.096
TA-05241,0
TA-05242,0.268
TA-05243,0.014
TA-05244,0.122
TA-05245,
TA-05246,0.212
TA-05247,0.212
TA-05248,0.212
TA-05249,0.212
TA-05250,0.21
TA-05251,0.098
TA-05252,0.158
TA-05253,0.158
TA-05254,0.112
TA-05255,0.112
TA-05256,0.098
TA-05257,0.162
TA-05258,0.21
TA-05259,0.098
TA-05260,0.112
TA-05261,0.048
TA-05262,0
TA-05263,0
TA-05264,0
TA-05265,0.093
TA-05266,0.112
TA-05267,0.112
TA-05268,0.124
TA-05269,0.112
TA-05270,0.112
TA-05271,0.158
TA-05272,0.158
TA-05273,0.042
TA-05274,0.302
TA-05275,0.098
TA-05276,0.21
TA-05277,0.21
TA-05278,0.08
TA-05279,0.08
TA-05280,0.042
TA-05281,0.08
TA-05282,0.08
TA-05283,0.028
TA-05284,0.028
TA-05285,0.028
TA-05286,0.028
TA-05287,0.028
TA-05288,0.21
TA-05289,0
TA-05290,0
TA-05291,0
TA-05292,0.919
TA-05293,0.018
TA-05294,0.124
TA-05295,0
TA-05296,0.21
TA-05297,0.21
TA-05298,0
TA-05299,0.21
TA-05300,0.048
TA-05301,0
TA-05302,0.21
TA-05303,0.679
TA-05304,0.042
TA-05305,0.014
TA-05306,0.162
TA-05307,0.124
TA-05308,0.014
TA-05309,0.262
TA-05310,0.262
TA-05311,0
TA-05312,0
TA-05313,0.042
TA-05314,0.042
TA-05315,0
TA-05316,0
TA-05317,0
TA-05318,0
TA-05319,0
TA-05320,0
TA-05321,0
TA-05322,0
TA-05323,0
TA-05324,0.21
TA-05325,0.21
TA-05326,0.365
TA-05327,0.365
TA-05328,0.042
TA-05329,0.028
TA-05330,0.028
TA-05331,0.028
TA-05332,0.028
TA-05333,0.175
TA-05334,0.175
TA-05335,0.175
TA-05336,0.175
TA-05337,0.387
TA-05338,0.21
TA-05339,4.72
TA-05340,0.087
TA-05341,0.143
TA-05342,0.35
TA-05343,0.35
TA-05344,0.061
TA-05345,0.042
TA-05346,0.058
TA-05347,0.192
TA-05348,0.061
TA-05349,0.042
TA-05350,0
TA-05351,0.122
TA-05352,0.122
TA-05353,0
TA-05354,0.124
TA-05355,0.124
TA-05356,0.047
TA-05357,0
TA-05358,0.048
TA-05359,0.117
TA-05360,0.11
TA-05361,0.262
TA-05362,0.262
TA-05363,0.11
TA-05364,0.042
TA-05365,0.051
TA-05366,0.042
TA-05367,0.051
TA-05368,0.051
TA-05369,0.051
TA-05370,0.051
TA-05371,0.051
TA-05372,0.051
TA-05373,0.051
TA-05374,0.051
TA-05375,0.21
TA-05376,0.21
TA-05377,0.21
TA-05378,0.21
TA-05379,0.21
TA-05380,0.298
TA-05381,1.327
TA-05382,0.028
TA-05383,0.06
TA-05384,0
TA-05385,0
TA-05386,0
TA-05387,0
TA-05388,0.399
TA-05389,0.042
TA-05390,0.005
TA-05391,0.051
TA-05392,0.051
TA-05393,0.042
TA-05394,0.38
TA-05395,1.179
TA-05396,1.23
TA-05397,0.11
TA-05398,0.11
TA-05399,0.112
TA-05400,0.11
TA-05401,0.081
TA-05402,0.074
TA-05403,0.066
TA-05404,0.051
TA-05405,0.042
TA-05406,0.042
TA-05407,0.051
TA-05408,0.069
TA-05409,0.446
TA-05410,0.44
TA-05411,0.44
TA-05412,0.324
TA-05413,0
TA-05414,0
TA-05415,0
TA-05416,0
TA-05417,0
TA-05418,0.051
TA-05419,0.44
TA-05420,0.44
TA-05421,0.042
TA-05422,0.051
TA-05423,0.051
TA-05424,0.042
TA-05425,0.051
TA-05426,0.051
TA-05427,0.042
TA-05428,0.042
TA-05429,0.051
TA-05430,0.051
TA-05431,0.051
TA-05432,0.042
TA-05433,0.37
TA-05434,0.096
TA-05435,0.096
TA-05436,0.098
TA-05437,0.042
TA-05438,0.903
TA-05439,0.061
TA-05440,2.56
TA-05441,0
TA-05442,0.738
TA-05443,0
TA-05444,0
TA-05445,0.399
TA-05446,0
TA-05447,0.098
TA-05448,0.112
TA-05449,0.112
TA-05450,0.324
TA-05451,0.324
TA-05452,0.738
TA-05453,0.388
TA-05454,0.11
TA-05455,0.028
TA-05456,0.076
TA-05457,0.112
TA-05458,0.112
TA-05459,0.048
TA-05460,0.599
TA-05461,0.042
TA-05462,0
TA-05463,0.042
TA-05464,0.122
TA-05465,0
TA-05466,0.885
TA-05467,0.885
TA-05468,0.028
TA-05469,0.028
TA-05470,0.155
TA-05471,0.155
TA-05472,0.018
TA-05473,0.018
TA-05474,0
TA-05475,0
TA-05476,0.36
TA-05477,0.271
TA-05478,0.271
TA-05479,0.022
TA-05480,0.323
TA-05481,0.323
TA-05482,0.323
TA-05483,0.323
TA-05484,0.058
TA-05485,0.124
TA-05486,0.124
TA-05487,0.124
TA-05488,0.124
TA-05489,0.042
TA-05490,0.332
TA-05491,0.332
TA-05492,0.069
TA-05493,0.124
TA-05494,0.124
TA-05495,0.124
TA-05496,0.183
TA-05497,0.124
TA-05498,1.319
TA-05499,0.124
TA-05500,1.149
TA-05501,1.149
TA-05502,0.122
TA-05503,0.122
TA-05504,0.042
TA-05505,0.042
TA-05506,2.416
TA-05507,2.416
TA-05508,0.858
TA-05509,0.858
TA-05510,0.096
TA-05511,0.631
TA-05512,1.327
TA-05513,1.327
TA-05514,1.12
TA-05515,1.12
TA-05516,0.229
TA-05517,0.048
TA-05518,0.096
TA-05519,0.096
TA-05520,0.096
TA-05521,0.112
TA-05522,0.166
TA-05523,0.21
TA-05524,0.21
TA-05525,0.096
TA-05526,0.208
TA-05527,2.67
TA-05528,2.066
TA-05529,0.051
TA-05530,0.042
TA-05531,0.13
TA-05532,0.074
TA-05533,0.066
TA-05534,0.066
TA-05535,0.21
TA-05536,0.096
TA-05537,0.166
TA-05538,0.054
TA-05539,0.048
TA-05540,0.048
TA-05541,0.048
TA-05542,0.131
TA-05543,0.4
TA-05544,0.4
TA-05545,0.11
TA-05546,0.19
TA-05547,0.21
TA-05548,0.69
TA-05549,0.229
TA-05550,0.146
TA-05551,0.21
TA-05552,0.262
TA-05553,0.262
TA-05554,0.262
TA-05555,0.21
TA-05556,0.21
TA-05557,0.028
TA-05558,0.053
TA-05559,0.06
TA-05560,0.19
TA-05561,0.028
TA-05562,0.028
TA-05563,0.062
TA-05564,0.059
TA-05565,0.042
TA-05566,0.035
TA-05567,0.028
TA-05568,0.028
TA-05569,0.074
TA-05570,0.074
TA-05571,0.096
TA-05572,0.069
TA-05573,0
TA-05574,0
TA-05575,0.192
TA-05576,0.192
TA-05577,0.082
TA-05578,0.028
TA-05579,0.028
TA-05580,0.028
TA-05581,0.028
TA-05582,0.028
TA-05583,0.028
TA-05584,0.028
TA-05585,0.124
TA-05586,0.124
TA-05587,0.162
TA-05588,0.028
TA-05589,0.028
TA-05590,0.028
TA-05591,0.038
TA-05592,0.038
TA-05593,0.028
TA-05594,0.028
TA-05595,0.028
TA-05596,0.051
TA-05597,0.388
TA-05598,0
TA-05599,0.255
TA-05600,0.128
TA-05601,0.128
TA-05602,0.951
TA-05603,0.131
TA-05604,0.096
TA-05605,0.131
TA-05606,0.066
TA-05607,0.074
TA-05608,0.066
TA-05609,0.066
TA-05610,0.076
TA-05611,0.076
TA-05612,1.362
TA-05613,0.1
TA-05614,0.1
TA-05615,0.087
TA-05616,0.087
TA-05617,0.077
TA-05618,0.077
TA-05619,0.09
TA-05620,0.09
TA-05621,0.1
TA-05622,0.1
TA-05623,0.08
TA-05624,0.08
TA-05625,0.074
TA-05626,0.773
TA-05627,0.971
TA-05628,0.06
TA-05629,0.06
TA-05630,1.095
TA-05631,0.19
TA-05632,0.49
TA-05633,4.118
TA-05634,4.118
TA-05635,0.124
TA-05636,0.042
TA-05637,0.042
TA-05638,0.21
TA-05639,0.081
TA-05640,0.13
TA-05641,0.081
TA-05642,0.609
TA-05643,0.018
TA-05644,0.018
TA-05645,0
TA-05646,0.051
TA-05647,0.051
TA-05648,0.051
TA-05649,0.042
TA-05650,0.042
TA-05651,0.298
TA-05652,0.235
TA-05653,0.235
TA-05654,0.235
TA-05655,0.235
TA-05656,0.324
TA-05657,0.324
TA-05658,0.122
TA-05659,0.122
TA-05660,0
TA-05661,0.139
TA-05662,0.395
TA-05663,0.387
TA-05664,0.122
TA-05665,0.324
TA-05666,0.324
TA-05667,0.387
TA-05668,0.387
TA-05669,0.112
TA-05670,0.112
TA-05671,0.387
TA-05672,0.051
TA-05673,0.21
TA-05674,0.051
TA-05675,0.051
TA-05676,0.051
TA-05677,0.051
TA-05678,0.051
TA-05679,0.051
TA-05680,0.051
TA-05681,0.042
TA-05682,0.387
TA-05683,0.387
TA-05684,0.018
TA-05685,0.122
TA-05686,0.122
TA-05687,0.122
TA-05688,0.122
TA-05689,0.945
TA-05690,0.21
TA-05691,0.042
TA-05692,0.124
TA-05693,0.042
TA-05694,0.042
TA-05695,0.042
TA-05696,0.098
TA-05697,0.42
TA-05698,1.035
TA-05699,1.469
TA-05700,0
TA-05701,0.166
TA-05702,0.1
TA-05703,1.462
TA-05704,0.945
TA-05705,0.945
TA-05706,0.018
TA-05707,0.018
TA-05708,0.018
TA-05709,0.018
TA-05710,0.316
TA-05711,0.018
TA-05712,0.018
TA-05713,0.018
TA-05714,0.018
TA-05715,0.166
TA-05716,0.166
TA-05717,0.166
TA-05718,0.166
TA-05719,0.34
TA-05720,0.21
TA-05721,0.042
TA-05722,0.1
TA-05723,0.1
TA-05724,0.096
TA-05725,0.018
TA-05726,0.91
TA-05727,0.042
TA-05728,0.945
TA-05729,0.36
TA-05730,0.096
TA-05731,0.096
TA-05732,0.19
TA-05733,0.244
TA-05734,0.096
TA-05735,0.042
TA-05736,0.018
TA-05737,0.018
TA-05738,0.018
TA-05739,0.136
TA-05740,0.162
TA-05741,0.162
TA-05742,0.122
TA-05743,0.122
TA-05744,1.12
TA-05745,0.68
TA-05746,2.333
TA-05747,8.177
TA-05748,0.096
TA-05749,0.042
TA-05750,0.065
TA-05751,0.027
TA-05752,0.021
TA-05753,0.038
TA-05754,0.038
TA-05755,0.018
TA-05756,0.018
TA-05757,0.122
TA-05758,0.042
TA-05759,0.096
TA-05760,0.124
TA-05761,0.124
TA-05762,0.157
TA-05763,0.155
TA-05764,0.11
TA-05765,0.055
TA-05766,0.11
TA-05767,0.124
TA-05768,0.028
TA-05769,0.042
TA-05770,0.445
TA-05771,0.956
TA-05772,0.018
TA-05773,0.042
TA-05774,0.042
TA-05775,0.074
TA-05776,0.066
TA-05777,0.066
TA-05778,0.096
TA-05779,0.096
TA-05780,0.244
TA-05781,0.244
TA-05782,0.096
TA-05783,0.096
TA-05784,0
TA-05785,0.252
TA-05786,0.227
TA-05787,0.227
TA-05788,0.096
TA-05789,0.096
TA-05790,0.096
TA-05791,0.096
TA-05792,0.173
TA-05793,0.173
TA-05794,0.173
TA-05795,0.173
TA-05796,0.096
TA-05797,0.096
TA-05798,0.173
TA-05799,0.173
TA-05800,0.254
TA-05801,0.945
TA-05802,0.098
TA-05803,0.098
TA-05804,0.048
TA-05805,0.048
TA-05806,0.048
TA-05807,0
TA-05808,0
TA-05809,0
TA-05810,0.048
TA-05811,0.569
TA-05812,0.569
TA-05813,0.244
TA-05814,0.244
TA-05815,0.096
TA-05816,0.096
TA-05817,0.096
TA-05818,0.11
TA-05819,0.11
TA-05820,0.014
TA-05821,0.048
TA-05822,0.045
TA-05823,0.445
TA-05824,0.08
TA-05825,0.061
TA-05826,0.061
TA-05827,0.042
TA-05828,0.125
TA-05829,1.989
TA-05830,1.989
TA-05831,0.087
TA-05832,0.087
TA-05833,0.087
TA-05834,0.087
TA-05835,0.1
TA-05836,0.077
TA-05837,0.077
TA-05838,0.074
TA-05839,0.074
TA-05840,0.1
TA-05841,0.1
TA-05842,0.336
TA-05843,1.386
TA-05844,0.042
TA-05845,0.112
TA-05846,0.112
TA-05847,0.166
TA-05848,0.166
TA-05849,0.166
TA-05850,0.166
TA-05851,0.154
TA-05852,0.154
TA-05853,0.096
TA-05854,0.074
TA-05855,0.066
TA-05856,0.066
TA-05857,0.027
TA-05858,0.042
TA-05859,0.096
TA-05860,0.096
TA-05861,0.042
TA-05862,0.061
TA-05863,0.061
TA-05864,0.136
TA-05865,4.92
TA-05866,0.076
TA-05867,0.173
TA-05868,0.173
TA-05869,0.173
TA-05870,0.173
TA-05871,0.21
TA-05872,0.162
TA-05873,0.096
TA-05874,0.214
TA-05875,0.124
TA-05876,0.124
TA-05877,0.183
TA-05878,0.157
TA-05879,0.183
TA-05880,0.188
TA-05881,0.042
TA-05882,0.042
TA-05883,0.166
TA-05884,0.061
TA-05885,0.084
TA-05886,0.096
TA-05887,0.065
TA-05888,0.042
TA-05889,0.098
TA-05890,0.061
TA-05891,0.061
TA-05892,0.061
TA-05893,0.11
TA-05894,0.061
TA-05895,0.122
TA-05896,0.122
TA-05897,0.061
TA-05898,0.061
TA-05899,0.21
TA-05900,0.108
TA-05901,0.096
TA-05902,0.08
TA-05903,0.08
TA-05904,0.122
TA-05905,0.122
TA-05906,0.098
TA-05907,0.061
TA-05908,0.061
TA-05909,0.21
TA-05910,0.21
TA-05911,0.11
TA-05912,0.061
TA-05913,0.061
TA-05914,0.188
TA-05915,0.166
TA-05916,0.19
TA-05917,0.084
TA-05918,0.096
TA-05919,0.042
TA-05920,0.042
TA-05921,0.124
TA-05922,0.442
TA-05923,0.146
TA-05924,0.124
TA-05925,0.042
TA-05926,0.042
TA-05927,0.188
TA-05928,0.188
TA-05929,0.166
TA-05930,0.166
TA-05931,0.088
TA-05932,0.214
TA-05933,0.08
TA-05934,0.08
TA-05935,0.088
TA-05936,0.181
TA-05937,0.122
TA-05938,0.096
TA-05939,0.122
TA-05940,0.08
TA-05941,0.08
TA-05942,0.214
TA-05943,0.122
TA-05944,0.061
TA-05945,0.061
TA-05946,0.11
TA-05947,0.098
TA-05948,0.124
TA-05949,0.124
TA-05950,0.061
TA-05951,0.042
TA-05952,0.065
TA-05953,0.096
TA-05954,0.11
TA-05955,0.061
TA-05956,0.061
TA-05957,0.061
TA-05958,0.19
TA-05959,1.687
TA-05960,0.063
TA-05961,
TA-05962,0.042
TA-05963,0
TA-05964,0
TA-05965,0
TA-05966,0.632
TA-05967,0.632
TA-05968,0.042
TA-05969,0.042
TA-05970,0.18
