tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,forming_a,forming_x
TA-01404,SP-0029,9.52,1.65,26.0,2,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-01405,SP-0029,9.52,1.65,22.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01406,SP-0029,9.52,1.65,21.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01407,SP-0028,19.05,1.65,122.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01408,SP-0028,19.05,1.65,104.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01409,SP-0029,15.88,3.05,43.0,1,114.3,N,N,N,N,EF-023,EF-023,0,0,1,No,No
TA-01410,SP-0028,50.8,1.65,62.0,2,101.6,Y,Y,N,N,NONE,NONE,0,0,0,No,No
TA-01411,SP-0028,63.5,1.65,53.0,0,0.0,N,N,N,N,EF-017,EF-017,0,0,1,Yes,Yes
TA-01412,SP-0028,76.2,1.65,10.0,0,0.0,N,Y,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-01413,SP-0028,25.4,1.65,64.0,4,50.8,N,N,N,Y,EF-009,EF-003,0,0,0,Yes,No
TA-01414,SP-0035,15.88,1.24,167.0,0,0.0,N,N,N,N,EF-017,EF-003,0,0,0,Yes,No
TA-01415,SP-0029,88.9,1.65,198.0,2,101.6,N,N,Y,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-01416,SP-0029,88.9,1.65,85.0,1,101.6,N,N,N,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-01417,SP-0029,9.52,0.89,18.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01418,SP-0029,19.05,1.24,21.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01419,SP-0029,19.05,1.24,183.0,2,50.8,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01420,SP-0029,19.05,1.24,66.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01421,SP-0029,19.05,1.24,119.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01422,SP-0029,19.05,1.24,36.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01423,SP-0035,12.7,1.65,95.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01424,SP-0035,12.7,1.65,188.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01425,SP-0029,15.88,1.65,121.0,2,110.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01426,SP-0035,15.88,1.65,138.0,7,38.1,N,N,N,Y,EF-018,EF-003,0,0,0,Yes,No
TA-01427,SP-0035,15.88,1.65,44.0,2,50.8,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01428,SP-0029,22.22,2.11,59.0,0,0.0,N,N,N,N,EF-003,NONE,0,0,0,No,No
TA-01429,SP-0029,9.52,1.24,5.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01430,SP-0029,12.7,1.24,88.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01431,SP-0029,12.7,1.24,78.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01432,SP-0029,12.7,1.24,79.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01433,SP-0029,12.7,1.24,151.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01434,SP-0029,12.7,1.24,157.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01435,SP-0029,12.7,1.24,106.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01436,SP-0029,12.7,1.24,104.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01437,SP-0029,12.7,1.24,48.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01438,SP-0029,12.7,1.24,111.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01439,SP-0029,12.7,1.24,107.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01440,SP-0028,63.5,1.65,60.0,2,152.4,Y,Y,Y,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-01441,SP-0029,9.52,0.71,24.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01442,SP-0029,9.52,0.71,13.0,1,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01443,SP-0029,9.52,0.71,35.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01444,SP-0029,9.52,0.71,29.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01445,SP-0029,9.52,0.71,133.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01446,SP-0029,6.35,0.71,205.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01447,SP-0019,6.35,0.71,39.0,4,19.05,N,N,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01448,SP-0019,6.35,0.71,136.0,12,19.05,N,N,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01449,SP-0019,6.35,0.71,98.0,10,19.05,N,N,Y,Y,EF-008,NONE,0,0,0,Yes,No
TA-01450,SP-0028,9.52,0.89,61.0,2,127.0,N,N,N,N,EF-015,EF-015,0,0,0,No,No
TA-01451,SP-0028,50.8,1.65,158.0,4,101.6,N,N,N,Y,NONE,NONE,0,0,0,No,No
TA-01452,SP-0029,15.88,1.65,35.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01453,SP-0028,25.4,1.65,54.0,3,50.8,N,Y,N,N,EF-003,EF-009,0,0,0,No,Yes
TA-01454,SP-0035,12.7,1.24,29.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01455,SP-0019,3.18,0.71,182.0,10,25.0,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01456,SP-0035,6.35,0.89,96.0,7,12.7,N,N,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-01457,SP-0029,15.88,1.65,215.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01458,SP-0029,15.88,1.65,215.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01459,SP-0028,63.5,1.65,52.0,1,152.4,N,Y,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-01460,SP-0028,9.52,0.89,58.0,3,127.0,N,N,N,N,NONE,NONE,0,1,0,No,No
TA-01461,SP-0035,6.35,0.89,91.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01462,SP-0019,6.35,0.71,97.0,7,19.05,N,N,N,Y,EF-008,NONE,0,0,0,Yes,No
TA-01463,SP-0019,6.35,0.71,66.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01464,SP-0035,6.35,0.89,65.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01465,SP-0035,6.35,0.89,65.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01466,SP-0029,9.52,1.65,74.0,2,31.75,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01467,SP-0019,6.35,0.71,102.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01468,SP-0029,12.7,2.11,54.0,2,38.1,N,N,N,N,NONE,EF-003,0,0,0,No,No
TA-01469,SP-0029,12.7,2.11,102.0,3,38.1,N,N,N,N,NONE,EF-003,0,0,0,No,No
TA-01470,SP-0029,9.52,1.24,107.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01471,SP-0029,9.52,1.24,123.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01472,SP-0029,31.75,3.05,164.0,3,63.5,N,N,N,N,EF-012,EF-012,0,3,0,No,No
TA-01473,SP-0035,6.35,0.89,38.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01474,SP-0035,6.35,0.89,44.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01475,SP-0035,6.35,0.89,19.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01476,SP-0035,6.35,0.89,16.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01477,SP-0028,31.75,1.65,49.0,2,50.8,N,N,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-01478,SP-0029,12.7,1.65,18.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01479,SP-0029,19.05,1.65,119.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01480,SP-0029,12.7,1.24,157.0,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01481,SP-0029,9.52,1.24,44.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01482,SP-0035,9.52,0.89,27.0,2,31.75,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01483,SP-0035,9.52,0.89,29.0,1,31.75,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01484,SP-0019,6.35,0.71,87.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01485,SP-0019,6.35,0.71,59.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01486,SP-0019,6.35,0.71,60.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01487,SP-0019,6.35,0.71,133.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01488,SP-0019,6.35,0.71,45.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01489,SP-0029,9.52,1.24,74.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01490,SP-0029,9.52,1.24,13.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01491,SP-0029,15.88,0.89,121.0,5,50.8,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01492,SP-0029,15.88,0.89,249.0,10,50.8,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01493,SP-0029,31.75,1.65,82.0,3,76.2,N,N,N,N,NONE,EF-006,0,0,0,No,Yes
TA-01494,SP-0035,6.35,0.89,113.0,7,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01495,SP-0035,6.35,0.89,109.0,6,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01496,SP-0035,6.35,0.89,96.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01497,SP-0035,6.35,0.89,145.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01498,SP-0029,19.05,2.11,93.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01499,SP-0029,19.05,1.65,103.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01500,SP-0029,19.05,1.65,118.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01501,SP-0029,19.05,1.65,50.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01502,SP-0029,19.05,1.65,55.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01503,SP-0029,9.52,1.65,19.0,1,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01504,SP-0029,9.52,1.65,55.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01505,SP-0029,9.52,0.89,67.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01506,SP-0029,9.52,1.65,68.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01507,SP-0029,9.52,0.89,63.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01508,SP-0029,9.52,0.89,71.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01509,SP-0029,9.52,0.89,55.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01510,SP-0029,22.22,2.11,115.0,1,254.0,N,N,N,N,EF-010,NONE,0,0,1,Yes,No
TA-01511,SP-0029,9.52,1.65,60.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01512,SP-0028,63.5,1.65,94.0,2,152.4,N,N,N,N,EF-023,EF-023,0,0,0,No,No
TA-01513,SP-0019,6.35,0.71,156.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01514,SP-0019,6.35,0.71,160.0,10,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01515,SP-0035,6.35,0.71,14.0,1,12.7,N,N,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-01516,SP-0019,6.35,0.71,84.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01517,SP-0029,9.52,0.89,65.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01518,SP-0029,9.52,0.89,43.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01519,SP-0029,9.52,0.89,46.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01520,SP-0029,25.4,3.05,223.0,2,63.5,N,N,N,N,EF-023,EF-023,0,0,1,No,No
TA-01521,SP-0029,25.4,3.05,205.0,2,63.5,N,N,N,N,EF-023,EF-023,0,0,1,No,No
TA-01522,SP-0029,25.4,3.05,205.0,2,63.5,N,N,N,N,EF-023,EF-023,0,0,1,No,No
TA-01523,SP-0029,25.4,3.05,223.0,2,63.5,N,N,N,N,EF-023,EF-023,0,0,1,No,No
TA-01524,SP-0029,9.52,0.89,5.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01525,SP-0029,9.52,1.65,32.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01526,SP-0029,12.7,1.24,76.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01527,SP-0029,12.7,1.24,27.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01528,SP-0029,9.52,0.89,47.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01529,SP-0029,9.52,0.89,86.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01530,SP-0035,19.05,1.65,17.0,2,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01531,SP-0029,15.88,1.65,141.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01532,SP-0035,6.35,0.89,27.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01533,SP-0035,6.35,0.89,132.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01534,SP-0029,15.88,1.65,92.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01535,SP-0029,15.88,1.65,92.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01536,SP-0019,3.18,0.71,96.0,3,12.7,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01537,SP-0035,9.52,0.71,92.0,7,31.75,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01538,SP-0035,19.05,1.65,102.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01539,SP-0035,19.05,1.65,71.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01540,SP-0035,19.05,1.65,124.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01541,SP-0035,12.7,1.24,49.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01542,SP-0035,19.05,1.65,136.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01543,SP-0035,19.05,1.65,119.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01544,SP-0035,12.7,1.24,17.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01545,SP-0028,34.92,1.65,125.0,4,76.2,N,N,N,N,NONE,EF-017,0,0,0,No,Yes
TA-01546,SP-0028,34.92,1.65,123.0,4,76.2,N,N,N,N,NONE,EF-017,0,0,0,No,Yes
TA-01547,SP-0029,15.88,0.89,83.0,2,50.8,N,N,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01548,SP-0029,15.88,0.89,14.0,0,0.0,N,N,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01549,SP-0028,50.8,1.65,87.0,3,101.6,N,Y,Y,Y,NONE,NONE,1,0,0,No,No
TA-01550,SP-0035,12.7,1.65,55.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01551,SP-0028,12.7,1.65,153.0,4,127.0,N,N,N,N,NONE,NONE,0,0,1,No,No
TA-01552,SP-0039,6.35,0.71,208.0,3,30.0,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-01553,SP-0029,12.7,1.24,117.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01554,SP-0029,25.4,3.05,75.0,2,50.8,N,N,N,N,EF-003,EF-003,1,0,0,No,No
TA-01555,SP-0029,25.4,3.05,98.0,2,50.8,N,N,N,N,EF-003,EF-003,1,0,0,No,No
TA-01556,SP-0029,25.4,3.05,76.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01557,SP-0029,25.4,3.05,69.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01558,SP-0029,41.28,1.65,48.0,1,76.2,N,Y,N,N,EF-017,NONE,0,0,1,Yes,No
TA-01559,SP-0029,41.28,1.65,31.0,2,76.2,N,Y,N,Y,EF-003,EF-017,0,0,0,No,Yes
TA-01560,SP-0029,9.52,0.89,43.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01561,SP-0028,6.35,0.89,18.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01562,SP-0028,6.35,0.89,19.0,2,19.05,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01563,SP-0028,6.35,0.89,17.0,2,19.05,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01564,SP-0029,88.9,1.65,214.0,3,152.4,Y,Y,N,N,EF-017,EF-017,1,0,0,Yes,Yes
TA-01565,SP-0029,88.9,1.65,158.0,2,152.4,N,N,N,N,EF-017,EF-017,1,0,0,Yes,Yes
TA-01566,SP-0029,12.7,1.24,75.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01567,SP-0029,12.7,1.24,75.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01568,SP-0035,6.35,0.89,111.0,6,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01569,SP-0035,12.7,1.65,93.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01570,SP-0035,6.35,0.89,120.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01571,SP-0029,15.88,1.65,95.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01572,SP-0029,15.88,1.65,95.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01573,SP-0029,9.52,1.65,95.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01574,SP-0029,9.52,1.65,95.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01575,SP-0029,19.05,1.65,27.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01576,SP-0029,19.05,1.65,30.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01577,SP-0029,19.05,1.65,24.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01578,SP-0029,19.05,1.65,35.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01579,SP-0029,19.05,1.65,103.0,7,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01580,SP-0029,19.05,1.65,103.0,7,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01581,SP-0029,15.88,0.89,59.0,2,50.8,N,Y,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01582,SP-0035,6.35,0.89,112.0,6,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01583,SP-0035,6.35,0.89,89.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01584,SP-0046,34.0,4.0,317.0,4,90.0,N,N,N,N,EF-021,EF-021,0,0,0,No,No
TA-01585,SP-0035,6.35,0.89,22.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01586,SP-0029,25.4,2.41,73.0,0,0.0,N,N,N,N,EF-023,EF-023,0,1,0,No,No
TA-01587,SP-0035,9.52,1.24,49.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01588,SP-0029,38.1,1.65,56.0,1,76.2,N,Y,N,N,EF-012,EF-017,0,0,0,No,Yes
TA-01589,SP-0029,9.52,0.71,43.0,3,19.05,N,N,N,N,EF-003,NONE,0,0,0,No,No
TA-01590,SP-0028,15.88,1.24,36.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01591,SP-0019,6.35,0.71,21.0,3,19.05,N,N,N,Y,EF-008,NONE,0,0,0,Yes,No
TA-01592,SP-0019,6.35,0.71,60.0,4,19.05,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-01593,SP-0029,152.4,1.65,46.0,0,0.0,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01594,SP-0028,34.92,1.65,111.0,6,63.5,N,N,N,N,NONE,EF-017,0,0,0,No,Yes
TA-01595,SP-0035,6.35,0.89,83.0,6,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01596,SP-0029,31.75,3.05,30.0,2,50.8,N,Y,N,N,EF-003,EF-012,0,0,0,No,No
TA-01597,SP-0029,9.52,1.24,45.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01598,SP-0028,9.52,0.89,24.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01599,SP-0029,15.88,0.89,36.0,2,50.8,Y,Y,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01600,SP-0029,15.88,0.89,59.0,2,50.8,N,N,N,N,NONE,EF-008,0,0,0,No,Yes
TA-01601,SP-0029,44.45,1.65,96.0,4,88.9,N,Y,N,N,EF-003,EF-010,0,1,0,No,Yes
TA-01602,SP-0028,34.92,1.65,39.0,2,76.2,N,N,N,N,EF-003,EF-010,0,0,0,No,Yes
TA-01603,SP-0029,127.0,1.65,79.0,0,0.0,N,N,N,N,EF-003,EF-017,0,0,0,No,Yes
TA-01604,SP-0029,127.0,1.65,79.0,0,0.0,N,N,N,N,EF-003,EF-017,1,0,0,No,Yes
TA-01605,SP-0019,3.18,0.71,65.0,6,25.0,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01606,SP-0046,21.7,2.8,105.0,2,40.5,N,N,N,N,EF-023,EF-023,0,0,0,No,No
TA-01607,SP-0035,19.05,1.65,80.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01608,SP-0035,19.05,1.65,12.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01609,SP-0035,6.35,0.89,23.0,1,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01610,SP-0028,25.4,1.65,50.0,2,50.8,N,N,Y,Y,EF-009,EF-003,0,0,0,Yes,No
TA-01611,SP-0029,19.05,1.65,72.0,6,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01612,SP-0029,19.05,1.24,91.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01613,SP-0035,12.7,1.24,49.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01614,SP-0029,12.7,1.24,26.0,2,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01615,SP-0035,15.88,1.65,130.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01616,SP-0035,63.5,1.65,108.0,2,152.4,N,N,N,N,EF-009,EF-009,0,1,0,Yes,Yes
TA-01617,SP-0029,12.7,1.65,206.0,6,38.1,N,N,N,N,NONE,NONE,0,0,1,No,No
TA-01618,SP-0035,15.88,1.65,25.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01619,SP-0029,76.2,3.05,273.0,8,152.4,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-01620,SP-0046,42.7,4.8,152.0,5,110.0,N,N,N,Y,EF-021,EF-021,0,0,0,No,No
TA-01621,SP-0046,66.7,7.9,160.0,2,177.8,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-01622,SP-0035,12.7,1.24,68.0,6,31.75,N,N,N,N,EF-018,EF-003,0,0,0,Yes,No
TA-01623,SP-0028,15.88,1.24,100.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01624,SP-0029,15.88,1.65,151.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01625,SP-0029,15.88,1.65,148.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-01626,SP-0028,139.7,1.65,61.0,1,152.4,N,N,Y,Y,EF-023,EF-023,2,0,0,No,No
TA-01627,SP-0028,139.7,1.65,114.0,1,152.4,Y,Y,N,N,EF-023,NONE,0,0,0,No,No
TA-01628,SP-0035,15.88,1.24,11.0,1,31.75,N,Y,N,N,EF-017,EF-003,0,0,0,Yes,No
TA-01629,SP-0029,12.7,1.65,75.0,1,127.0,N,N,N,N,NONE,NONE,0,0,1,No,No
TA-01630,SP-0035,12.7,1.65,66.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01631,SP-0035,6.35,0.89,0.0,0,0.0,Y,Y,Y,Y,NONE,NONE,0,0,0,No,No
TA-01632,SP-0028,31.75,1.65,49.0,2,63.5,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-01633,SP-0028,31.75,1.65,37.0,2,63.5,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-01634,SP-0035,12.7,1.65,70.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-01635,SP-0029,9.52,1.24,236.0,0,0.0,Y,Y,Y,Y,NONE,NONE,0,0,0,No,No
TA-01636,SP-0028,25.4,1.65,31.0,2,50.8,N,N,N,N,EF-009,EF-003,0,0,0,Yes,No
TA-01637,SP-0008,6.35,2.375,98.0,14,19.05,N,N,N,N,NONE,NONE,0,0,0,No,No
